序号	方向	层级	出现轮次	累计触发	累计命中	综合命中率	平均命中率	波动	综合评分	各状态命中率	估算总盈亏	条件组合
122	做多	精品	4	62	45	72.6%	72.5%	0.015	80.9	空头80%  ⚠震荡50%	+9.68%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松）
123	做多	精品	4	62	45	72.6%	72.5%	0.015	80.9	空头80%  ⚠震荡50%	+9.68%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & RSI温和<50（宽松）
124	做多	精品	4	62	45	72.6%	72.5%	0.015	80.9	空头77%  ⚠震荡58%	+9.68%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & 量比温和>1.1（宽松）
125	做多	精品	6	76	57	75.0%	74.3%	0.045	80.7	空头81%  ⚠震荡61%	+14.44%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & 量比>1.8（严格）
126	做多	精品	5	73	57	78.1%	77.5%	0.044	80.6	空头85%  ⚠震荡60%	+17.02%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 量比>1.8（严格）
127	做多	精品	5	73	57	78.1%	77.5%	0.044	80.6	空头85%  ⚠震荡60%	+17.02%	偏离MA5温和<-0.5%（严格） & RSI温和<50（宽松） & 量比>1.8（严格）
128	做多	精品	5	85	64	75.3%	74.7%	0.042	80.5	空头79%  ⚠震荡60%	+16.50%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 量比>1.3（宽松）
129	做多	精品	5	75	54	72.0%	72.0%	0.021	80.4	空头77%  ⚠震荡59%	+11.10%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松）
130	做多	精品	5	72	52	72.2%	72.3%	0.024	80.3	空头78%  ⚠震荡59%	+10.88%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & 量比>1.3（宽松）
131	做多	精品	5	72	52	72.2%	72.3%	0.024	80.3	空头78%  ⚠震荡57%	+10.88%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
132	做多	精品	5	72	52	72.2%	72.3%	0.024	80.3	空头78%  ⚠震荡57%	+10.88%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
133	做多	精品	5	71	51	71.8%	71.9%	0.020	80.3	空头78%  ⚠震荡57%	+10.34%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
134	做多	精品	4	65	47	72.3%	72.3%	0.015	80.3	空头80%  ⚠震荡50%	+9.90%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松）
135	做多	精品	4	65	47	72.3%	72.3%	0.015	80.3	空头80%  ⚠震荡50%	+9.90%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & MA5斜率向下（宽松） & RSI温和<45（严格）
136	做空	精品	5	51	36	70.6%	69.9%	0.046	80.2	多头59%  震荡89%	+16.74%	连续阳线≥3（严格） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & 量比>1.3（宽松）
137	做多	精品	3	35	26	74.3%	74.1%	0.020	80.2	空头79%  ⚠震荡50%	+6.30%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI<30（严格）
138	做多	精品	3	27	23	85.2%	85.6%	0.027	80.2	空头81%  震荡91%	+8.98%	KDJ-K<35（宽松） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.3（宽松）
139	做多	精品	6	107	80	74.8%	74.4%	0.048	80.2	多头86%  空头78%  ⚠震荡61%	+19.98%	ATR波动率比>1.2（宽松） & 布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 量比温和>1.1（宽松）
140	做多	精品	6	98	73	74.5%	73.8%	0.044	80.2	空头79%  ⚠震荡59%	+17.92%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
141	做多	精品	6	98	73	74.5%	73.8%	0.044	80.2	空头79%  ⚠震荡59%	+17.92%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
142	做多	精品	6	98	73	74.5%	73.8%	0.044	80.2	空头79%  ⚠震荡59%	+17.92%	偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
143	做空	精品	2	21	15	71.4%	71.4%	0.014	80.1	多头75%  震荡67%	+7.14%	布林中区>0.65（严格） & 连续阳线≥2（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & OBV方向卖压（宽松）
144	做空	精品	2	33	21	63.6%	63.7%	0.006	80.1	多头68%  ⚠震荡40%	+7.62%	KDJ-J>85（严格） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI温和>55（严格） & 上影线/实体>1.5（宽松）
145	做多	精品	6	75	56	74.7%	74.0%	0.045	80.1	空头81%  ⚠震荡61%	+13.90%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & 量比>1.8（严格）
146	做多	精品	6	75	56	74.7%	74.0%	0.045	80.1	空头81%  ⚠震荡61%	+13.90%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & RSI温和<50（宽松） & 量比>1.8（严格）
147	做多	精品	2	25	19	76.0%	76.4%	0.014	80.0	空头82%	+5.10%	ATR波动率比>1.2（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & RSI<40（宽松）
148	做多	精品	2	17	13	76.5%	76.4%	0.014	80.0	空头80%  震荡71%	+3.58%	偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & KDJ-K<35（宽松）
149	做多	精品	2	17	13	76.5%	76.4%	0.014	80.0	空头87%	+3.58%	偏离MA5温和<-0.5%（严格） & KDJ-J<15（严格） & KDJ-K<35（宽松） & RSI<30（严格）
150	做多	精品	4	38	29	76.3%	76.4%	0.038	80.0	空头74%  震荡73%	+7.92%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
151	做空	精品	4	38	23	60.5%	60.6%	0.011	80.0	⚠多头50%  震荡100%	+7.12%	偏离MA5温和>0.5%（严格） & 连续阳线≥3（严格） & KDJ-J>85（严格） & 量比>1.8（严格）
152	做多	精品	5	70	50	71.4%	71.3%	0.018	79.9	空头78%  ⚠震荡53%	+9.80%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比>1.3（宽松）
153	做多	精品	5	70	50	71.4%	71.3%	0.018	79.9	空头78%  ⚠震荡53%	+9.80%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比>1.3（宽松）
154	做多	精品	5	62	46	74.2%	74.0%	0.039	79.9	空头79%  ⚠震荡38%	+11.08%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & RSI<30（严格）
155	做多	精品	5	62	46	74.2%	74.0%	0.039	79.9	空头79%  ⚠震荡38%	+11.08%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & RSI<30（严格）
156	做多	精品	5	63	47	74.6%	74.0%	0.039	79.9	空头84%  ⚠震荡53%	+11.62%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比>1.8（严格）
157	做空	优质	5	78	46	59.0%	60.0%	0.016	79.9	多头57%  震荡65%	+12.92%	偏离MA5温和>0.5%（严格） & 连续阳线≥2（宽松） & KDJ-J>85（严格） & RSI>60（宽松） & 量比>1.8（严格）
158	做多	精品	5	74	53	71.6%	71.6%	0.020	79.8	空头77%  ⚠震荡57%	+10.56%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
159	做多	精品	5	81	58	71.6%	71.6%	0.020	79.8	空头77%  ⚠震荡57%	+11.54%	布林中区<0.35（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格）
160	做多	精品	5	73	53	72.6%	72.7%	0.029	79.8	空头78%  ⚠震荡59%	+11.42%	ATR波动率比>1.2（宽松） & 布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松）
161	做多	精品	5	73	53	72.6%	72.7%	0.029	79.8	空头78%  ⚠震荡59%	+11.42%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & 量比温和>1.1（宽松）
162	做多	精品	6	97	72	74.2%	73.6%	0.043	79.8	空头79%  ⚠震荡59%	+17.38%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
163	做多	精品	6	97	72	74.2%	73.6%	0.043	79.8	空头79%  ⚠震荡59%	+17.38%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
164	做多	精品	2	23	17	73.9%	74.2%	0.008	79.7	空头71%  震荡78%	+4.02%	KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松） & RSI<40（宽松）
165	做多	精品	5	53	39	73.6%	74.5%	0.044	79.7	空头67%  震荡83%	+9.02%	布林中区<0.35（严格） & 下影线/实体>1.5（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & 量比>1.3（宽松）
166	做空	精品	2	20	13	65.0%	65.2%	0.015	79.7	多头57%	+5.00%	布林位置>0.75（宽松） & 连续阳线≥3（严格） & MACD柱<0(空头)（宽松） & RSI>70（严格）
167	做多	精品	5	48	36	75.0%	75.0%	0.048	79.6	空头73%  震荡72%	+9.12%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & 量比温和>1.1（宽松）
168	做多	精品	5	48	36	75.0%	75.0%	0.048	79.6	空头73%  震荡72%	+9.12%	偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
169	做多	精品	5	48	36	75.0%	75.0%	0.048	79.6	空头73%  震荡72%	+9.12%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥3（严格） & 量比温和>1.1（宽松）
170	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	多头57%	+3.44%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-K>75（严格） & 量比>1.8（严格）
171	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	多头57%	+3.44%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & KDJ-K>65（宽松） & 量比>1.8（严格）
172	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	多头57%	+3.44%	布林位置>0.75（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & 量比>1.8（严格）
173	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	多头57%	+3.44%	ATR波动率比>1.2（宽松） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & 量比>1.8（严格）
174	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	多头57%	+3.44%	偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & RSI温和>55（严格） & 量比>1.8（严格）
175	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	多头62%	+3.44%	ATR波动率比>1.8（严格） & 布林中区>0.60（宽松） & MA5斜率>0.05%（严格） & MACD柱<0(空头)（宽松） & RSI温和>55（严格）
176	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	多头58%	+3.44%	布林位置>0.75（宽松） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱翻负（严格）
177	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	⚠多头40%  震荡100%	+3.44%	偏离MA5温和>0.3%（宽松） & KDJ-J>75（宽松） & RSI>60（宽松） & 上影线/实体>1.5（宽松）
178	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	⚠多头50%	+3.44%	偏离MA5温和>0.3%（宽松） & KDJ-J>75（宽松） & 上影线/实体>1.5（宽松） & 量比温和>1.1（宽松）
179	做空	精品	2	16	10	62.5%	62.5%	0.000	79.6	多头62%	+3.44%	KDJ-J>75（宽松） & KDJ-K>75（严格） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & RSI温和>55（严格）
180	做多	精品	6	112	81	72.3%	72.0%	0.032	79.6	⚠多头58%  空头78%  ⚠震荡61%	+17.08%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & 量比温和>1.1（宽松）
181	做多	精品	5	81	60	74.1%	73.6%	0.037	79.5	空头80%  ⚠震荡57%	+14.34%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
182	做多	精品	5	81	60	74.1%	73.6%	0.037	79.5	空头80%  ⚠震荡57%	+14.34%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
183	做多	精品	3	32	27	84.4%	85.4%	0.029	79.5	空头92%  ⚠震荡57%	+10.28%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率<-0.05%（严格） & RSI<30（严格）
184	做多	精品	5	71	51	71.8%	71.8%	0.023	79.5	空头79%  ⚠震荡53%	+10.34%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
185	做多	精品	5	71	51	71.8%	71.8%	0.023	79.5	空头79%  ⚠震荡53%	+10.34%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比温和>1.1（宽松）
186	做多	精品	5	71	51	71.8%	71.8%	0.023	79.5	空头79%  ⚠震荡53%	+10.34%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI温和<50（宽松） & 量比温和>1.1（宽松）
187	做多	精品	5	84	60	71.4%	71.7%	0.022	79.4	空头75%  ⚠震荡59%	+11.76%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松）
188	做多	精品	4	61	44	72.1%	72.1%	0.017	79.4	空头80%  ⚠震荡50%	+9.14%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松）
189	做多	精品	4	61	44	72.1%	72.1%	0.017	79.4	空头76%  ⚠震荡58%	+9.14%	偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & RSI<40（宽松） & 量比温和>1.1（宽松）
190	做多	精品	4	61	44	72.1%	72.1%	0.017	79.4	空头76%  ⚠震荡58%	+9.14%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & 连续阴线≥2（宽松） & 量比温和>1.1（宽松）
191	做多	优质	5	88	62	70.5%	70.6%	0.014	79.4	空头70%  震荡71%	+11.12%	ATR波动率比>1.2（宽松） & MA5斜率<-0.05%（严格） & MACD柱翻正（严格） & 量比>1.3（宽松）
192	做多	优质	5	79	56	70.9%	70.8%	0.015	79.2	空头76%  ⚠震荡53%	+10.46%	布林中区<0.35（严格） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
193	做多	精品	5	62	46	74.2%	73.7%	0.039	79.2	空头84%  ⚠震荡53%	+11.08%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & 量比>1.8（严格）
194	做多	精品	5	62	46	74.2%	73.7%	0.039	79.2	空头84%  ⚠震荡53%	+11.08%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI温和<50（宽松） & 量比>1.8（严格）
195	做多	精品	6	96	71	74.0%	73.3%	0.044	79.2	空头78%  ⚠震荡59%	+16.84%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比温和>1.1（宽松）
196	做多	精品	5	53	41	77.4%	77.2%	0.050	79.1	空头82%  ⚠震荡50%	+11.82%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.5%（严格） & RSI<30（严格） & 量比>1.8（严格）
197	做多	精品	5	53	41	77.4%	77.2%	0.050	79.1	空头82%  ⚠震荡50%	+11.82%	偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格） & 量比>1.8（严格）
198	做多	精品	5	83	62	74.7%	74.2%	0.043	79.1	空头78%  ⚠震荡60%	+15.42%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & RSI<40（宽松） & 量比温和>1.1（宽松）
199	做空	精品	3	55	33	60.0%	60.0%	0.000	79.0	多头58%  震荡70%	+9.90%	布林中区>0.65（严格） & 偏离MA5温和>0.3%（宽松） & 连续阳线≥3（严格） & KDJ-J>75（宽松） & 量比温和>1.1（宽松）
200	做空	精品	2	19	12	63.2%	63.1%	0.006	79.0	多头62%  震荡67%	+4.26%	ATR波动率比>1.8（严格） & MA5斜率>0.05%（严格） & MACD柱翻负（严格） & OBV方向卖压（宽松） & 量比温和>1.1（宽松）
201	做空	精品	2	19	12	63.2%	63.1%	0.006	79.0	多头62%  空头60%  震荡67%	+4.26%	布林中区>0.60（宽松） & 偏离MA5温和>0.3%（宽松） & OBV方向卖压（宽松）
202	做多	精品	5	126	93	73.8%	72.8%	0.033	78.9	空头72%  震荡80%	+21.84%	ATR波动率比>1.8（严格） & 布林位置<0.15（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & 量比>1.8（严格）
203	做多	精品	5	126	93	73.8%	72.8%	0.033	78.9	空头72%  震荡80%	+21.84%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI温和<45（严格） & 量比>1.8（严格）
204	做多	精品	5	126	93	73.8%	72.8%	0.033	78.9	空头72%  震荡79%	+21.84%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率<-0.05%（严格） & 量比>1.8（严格）
205	做多	精品	5	61	45	73.8%	73.6%	0.039	78.9	空头79%  ⚠震荡38%	+10.54%	布林位置<0.15（严格） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格）
206	做多	精品	5	61	45	73.8%	73.6%	0.039	78.9	空头79%  ⚠震荡38%	+10.54%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率向下（宽松） & RSI<30（严格）
207	做多	优质	5	75	53	70.7%	70.6%	0.016	78.9	空头77%  ⚠震荡53%	+9.70%	布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
208	做多	优质	5	75	53	70.7%	70.6%	0.016	78.9	空头77%  ⚠震荡50%	+9.70%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松）
209	做多	优质	5	75	53	70.7%	70.6%	0.016	78.9	空头77%  ⚠震荡53%	+9.70%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松） & RSI温和<45（严格）
210	做多	精品	2	22	16	72.7%	72.7%	0.000	78.9	空头86%  ⚠震荡50%	+3.48%	布林中区<0.35（严格） & KDJ-J<25（宽松） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & OBV方向买压（宽松）
211	做多	精品	2	22	16	72.7%	72.7%	0.000	78.9	空头83%  ⚠震荡60%	+3.48%	ATR波动率比>1.2（宽松） & KDJ-J<15（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松） & RSI温和<50（宽松）
212	做多	精品	2	22	16	72.7%	72.7%	0.000	78.9	空头86%  ⚠震荡50%	+3.48%	ATR波动率比>1.2（宽松） & 布林中区<0.35（严格） & KDJ-J<15（严格） & MA5斜率<-0.05%（严格） & MACD柱>0(多头)（宽松）
213	做多	精品	5	76	54	71.1%	71.0%	0.019	78.8	空头77%  ⚠震荡53%	+10.24%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & RSI温和<45（严格）
214	做多	精品	5	76	54	71.1%	71.0%	0.019	78.8	空头77%  ⚠震荡53%	+10.24%	偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松） & MA5斜率向下（宽松） & RSI温和<50（宽松）
215	做多	精品	5	80	59	73.8%	73.3%	0.038	78.8	空头80%  ⚠震荡57%	+13.80%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & 量比>1.3（宽松）
216	做多	精品	5	80	59	73.8%	73.3%	0.038	78.8	空头80%  ⚠震荡57%	+13.80%	ATR波动率比>1.2（宽松） & 偏离MA5温和<-0.5%（严格） & MA5斜率<-0.05%（严格） & RSI温和<50（宽松） & 量比>1.3（宽松）
217	做多	精品	5	89	64	71.9%	72.2%	0.029	78.7	空头76%  ⚠震荡59%	+13.06%	偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松）
218	做多	精品	5	83	59	71.1%	71.3%	0.022	78.7	空头75%  ⚠震荡59%	+11.22%	布林中区<0.40（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-K<35（宽松） & MA5斜率向下（宽松）
219	做多	精品	5	70	50	71.4%	71.5%	0.023	78.7	空头78%  ⚠震荡53%	+9.80%	ATR波动率比>1.2（宽松） & 布林位置<0.25（宽松） & 偏离MA5温和<-0.5%（严格） & KDJ-J<25（宽松） & KDJ-K<35（宽松）
220	做空	精品	2	22	14	63.6%	63.4%	0.009	78.7	多头62%	+5.08%	KDJ-J>85（严格） & KDJ-K>65（宽松） & MACD柱<0(空头)（宽松） & RSI>60（宽松） & 上影线/实体>1.5（宽松）
221	做多	精品	1	13	11	84.6%	84.6%	0.000	78.7	空头89%	+4.22%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & RSI<30（严格）
222	做多	精品	1	12	10	83.3%	83.3%	0.000	78.7	空头89%	+3.68%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-K<35（宽松） & RSI<30（严格）
223	做多	精品	1	12	10	83.3%	83.3%	0.000	78.7	空头89%	+3.68%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & KDJ-J<25（宽松） & RSI<30（严格）
224	做多	精品	1	12	10	83.3%	83.3%	0.000	78.7	空头89%	+3.68%	ATR波动率比>1.8（严格） & 偏离MA5温和<-0.3%（宽松） & 连续阴线≥3（严格） & MA5斜率<-0.05%（严格） & RSI<30（严格）
